"BehaviorSpace results (NetLogo 5.1.0)"
"4.nlogo"
"sensitivity"
"12/22/2014 00:19:42:565 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","1","1","2","2","3","3"
"max-cohere-turn","3",,"3",,"3",
"max-separate-turn","1.5",,"1.5",,"1.5",
"max-align-turn","5",,"5",,"5",
"population","300",,"300",,"300",
"minimum-separation","1",,"1",,"1",
"vision","2",,"1",,"5",
"[reporter]","mean [ count flockmates ] of turtles","standard-deviation [ heading ] of turtles","mean [ count flockmates ] of turtles","standard-deviation [ heading ] of turtles","mean [ count flockmates ] of turtles","standard-deviation [ heading ] of turtles"
"[final]","3.27","12.872177322008241","0.11333333333333333","103.60937804592575","5.973333333333334","13.92943677843394"
"[min]","0","11.692498740886558","0","102.64639576771592","0","9.55013690566485"
"[max]","3.3733333333333335","118.19084371388226","0.29333333333333333","104.82783379434878","5.993333333333333","99.20767178231847"
"[mean]","2.3088511488511485","80.2377577653157","0.17167499167499178","104.00726135555918","5.857262737262687","18.234983139478558"
"[steps]","1000","1000","1000","1000","1000","1000"

"[all run data]","mean [ count flockmates ] of turtles","standard-deviation [ heading ] of turtles","mean [ count flockmates ] of turtles","standard-deviation [ heading ] of turtles","mean [ count flockmates ] of turtles","standard-deviation [ heading ] of turtles"
,"0","106.37904143711371","0","102.66982809419646","0","99.20767178231847"
,"0.6666666666666666","106.47073864132062","0.17333333333333334","102.64639576771592","4.17","98.90189153727052"
,"0.7066666666666667","106.37041354342576","0.15333333333333332","102.71399407652657","4.246666666666667","98.79982812601595"
,"0.7733333333333333","106.64760747619744","0.17333333333333334","102.82351533855223","4.293333333333333","98.7370815335191"
,"0.8133333333333334","106.5545151011084","0.16","102.84583417708676","4.3","98.31401252691798"
,"0.88","106.41029599510668","0.2","102.85402535793136","4.253333333333333","97.57558976886531"
,"0.98","106.49820068130886","0.10666666666666667","102.84866332325453","4.463333333333333","96.64766218032136"
,"0.9933333333333333","106.65292194088447","0.2","102.93023921263432","4.526666666666666","95.98511788690615"
,"1.0233333333333334","106.37264519913124","0.18","102.91332825569502","4.53","95.26538256814045"
,"0.9533333333333334","106.15916289972054","0.15333333333333332","102.92310661430383","4.466666666666667","94.72873218098096"
,"0.92","106.22732380057528","0.09333333333333334","102.92351852763903","4.433333333333334","94.62879806035497"
,"0.94","106.1458491945152","0.16666666666666666","102.90622930117259","4.423333333333333","94.0035568851302"
,"1.0466666666666666","106.02858764890036","0.16666666666666666","102.93969102757077","4.42","93.84108594350955"
,"1.04","105.81592491598462","0.13333333333333333","102.9584521304876","4.4366666666666665","93.89966959154918"
,"1.1","105.54914674723238","0.14","102.99715742200009","4.476666666666667","93.99678663280383"
,"1.12","105.51053169998728","0.14","103.01761561814422","4.583333333333333","93.93175009166349"
,"1.1533333333333333","105.70052828365152","0.19333333333333333","102.9939243372646","4.596666666666667","93.35219663748494"
,"1.1533333333333333","105.96848606429441","0.18","103.02296573475665","4.573333333333333","92.79148120614876"
,"1.0666666666666667","105.94755082030362","0.14","103.05512388564595","4.75","92.46515746256236"
,"1.0266666666666666","106.13394272220678","0.14666666666666667","103.06396229186943","4.863333333333333","92.2238364500396"
,"1.1","106.35625044182262","0.18666666666666668","103.02752313808568","4.8933333333333335","91.76693688353379"
,"1.2333333333333334","106.51168728013208","0.15333333333333332","103.07633121013454","4.8966666666666665","91.12955867281217"
,"1.2","106.67924194598747","0.12666666666666668","103.05149355200965","4.87","90.66260066908552"
,"1.1533333333333333","106.59459593100297","0.16","103.0085996534469","4.94","90.03753709597265"
,"1.1866666666666668","106.5028392765207","0.12","102.97099823322121","4.843333333333334","89.64663985791799"
,"1.1666666666666667","106.34637254506279","0.21333333333333335","102.89159976188898","4.873333333333333","89.340218805679"
,"1.1066666666666667","106.24621094257783","0.18666666666666668","102.82466790604698","4.9","89.2198865361151"
,"1.0666666666666667","106.25499201255603","0.18","102.82048370885363","4.966666666666667","88.95345595960187"
,"1.06","106.12438622721085","0.13333333333333333","102.79920859706476","4.966666666666667","88.64642382673296"
,"0.9866666666666667","106.20293180915074","0.12","102.7369504715621","4.953333333333333","88.46335233771728"
,"1.0666666666666667","106.10486032016121","0.16666666666666666","102.76926471366909","4.93","88.15875411360247"
,"1.0866666666666667","106.43591307826246","0.22666666666666666","102.8328661392696","4.873333333333333","88.01037589013765"
,"1.24","106.38180958738019","0.25333333333333335","102.82526313127342","4.87","87.11874289975844"
,"1.1533333333333333","106.1677468901512","0.14","102.85967787881381","4.843333333333334","86.23378190079346"
,"1.1866666666666668","106.08949220213364","0.18666666666666668","102.85901944811803","4.88","84.75338424727363"
,"1.2066666666666668","105.71227993121323","0.16","102.88599588567365","5.026666666666666","83.44127037976111"
,"1.2566666666666666","105.80289837055024","0.15333333333333332","102.87394320814609","5.01","82.16209955115507"
,"1.28","105.91952937280557","0.17333333333333334","102.83477687536244","5.023333333333333","80.82347874933508"
,"1.2133333333333334","106.00213178102456","0.14","102.80946186376985","5.016666666666667","79.5812919171908"
,"1.22","106.11054572728281","0.13333333333333333","102.84064671915608","4.99","78.3183730255387"
,"1.4","106.23277856003436","0.22","102.85848331171414","5.036666666666667","76.78260346604884"
,"1.4266666666666667","106.60485783965734","0.16666666666666666","102.86331998116428","5.056666666666667","75.36850554758"
,"1.3266666666666667","106.9374466466618","0.12","102.83469556816685","5.133333333333334","73.60441597610114"
,"1.41","107.08965958579392","0.22666666666666666","102.81003176243159","5.176666666666667","72.56466097704592"
,"1.3666666666666667","106.87272406404581","0.22666666666666666","102.81241399816133","5.19","71.48093636562633"
,"1.5066666666666666","107.19571292227326","0.18","102.86646564715844","5.153333333333333","70.57671587073932"
,"1.4666666666666666","107.37831363772072","0.18666666666666668","102.88890507003458","5.1433333333333335","69.75160631371197"
,"1.44","107.3672782468125","0.18","102.91806636106487","5.193333333333333","68.96440700996054"
,"1.5333333333333334","107.6582909860101","0.15333333333333332","102.90204285452418","5.136666666666667","68.2605798593759"
,"1.4866666666666666","107.91746539417258","0.18","102.93387325413933","5.1433333333333335","68.05432681049356"
,"1.39","108.06253936444055","0.16666666666666666","102.93211142510548","5.163333333333333","67.14872055826898"
,"1.3266666666666667","108.31821144447427","0.14666666666666667","102.92351787774253","5.223333333333334","66.5280440107875"
,"1.38","107.82441173665445","0.14","102.8975915008598","5.226666666666667","65.0578578277589"
,"1.3","108.06897942403882","0.17333333333333334","102.90331223752584","5.193333333333333","64.33361337881948"
,"1.2533333333333334","107.87470054123891","0.20666666666666667","102.87408137760701","5.153333333333333","63.61969408348455"
,"1.2333333333333334","107.4031655799845","0.20666666666666667","102.83131020470827","5.136666666666667","62.450534084437194"
,"1.2333333333333334","107.24887754673307","0.2","102.82543877084575","5.276666666666666","61.649946305356615"
,"1.2733333333333334","107.20433206512111","0.15333333333333332","102.81133298192678","5.31","60.50650378249284"
,"1.28","107.09602663277154","0.15333333333333332","102.84332202516998","5.36","60.26169317324905"
,"1.42","106.94711268952506","0.17333333333333334","102.84364710433645","5.343333333333334","58.713848609168934"
,"1.2933333333333332","106.65360523153576","0.21333333333333335","102.86062568646429","5.273333333333333","57.63142165839682"
,"1.3133333333333332","106.6719622437168","0.17333333333333334","102.91500367858308","5.2","56.93071028411745"
,"1.3366666666666667","106.22342722516159","0.16666666666666666","102.98423730195037","5.136666666666667","55.934759630434314"
,"1.2733333333333334","106.08925954273751","0.22666666666666666","103.0096674793337","5.153333333333333","55.86289547824537"
,"1.2733333333333334","106.14811389902579","0.26","103.13182599955374","5.196666666666666","55.01694917304181"
,"1.28","105.92699419562281","0.13333333333333333","103.11971785060076","5.22","53.73436176588944"
,"1.28","105.75417596125618","0.12","103.17824604575884","5.216666666666667","53.57810006263976"
,"1.32","105.99832341665311","0.13333333333333333","103.19980760570765","5.21","52.87974524904118"
,"1.3533333333333333","105.96629121874815","0.18","103.25014838258411","5.263333333333334","52.153928702944974"
,"1.3266666666666667","105.81580924405662","0.17333333333333334","103.1516239035302","5.29","51.44504198115151"
,"1.4966666666666666","106.03316482671873","0.13333333333333333","103.15402694420081","5.293333333333333","51.003271771914406"
,"1.4733333333333334","106.15046664163751","0.14","103.17921491361292","5.273333333333333","50.617909800748656"
,"1.4533333333333334","106.46003873109478","0.14666666666666667","103.20109617341053","5.293333333333333","50.20466816518693"
,"1.5533333333333332","106.77441886999965","0.19333333333333333","103.20848087230426","5.306666666666667","49.65821365725734"
,"1.6933333333333334","106.66418192779992","0.16666666666666666","103.21656955802516","5.3566666666666665","48.78832423714355"
,"1.66","106.49627149356944","0.19333333333333333","103.27422192203096","5.37","48.93297711020391"
,"1.64","106.29381549403345","0.16","103.26380169104681","5.3533333333333335","48.134803063028606"
,"1.67","106.20009542935061","0.10666666666666667","103.27871517038918","5.386666666666667","47.51015812625361"
,"1.6566666666666667","106.30620527068412","0.12666666666666668","103.2491047061958","5.43","47.04292245351162"
,"1.7366666666666666","106.28009571801516","0.12666666666666668","103.23732131483796","5.43","46.840714776221574"
,"1.7066666666666668","106.32323191278681","0.22","103.29867092694437","5.426666666666667","46.21663917899332"
,"1.5666666666666667","106.67959978320384","0.22666666666666666","103.35091388998556","5.433333333333334","45.08851220960342"
,"1.56","106.52880821140383","0.15333333333333332","103.37798240620107","5.486666666666666","43.9885867559567"
,"1.4133333333333333","106.70656208200916","0.16666666666666666","103.45394717542749","5.49","42.91281376760778"
,"1.4466666666666668","106.7783470159844","0.21333333333333335","103.51735780427433","5.52","42.39724017681664"
,"1.4266666666666667","106.60990554570708","0.12","103.52978772012172","5.543333333333333","41.7156581965491"
,"1.5","106.38664686156169","0.13333333333333333","103.5216958044528","5.536666666666667","41.0920441886918"
,"1.5133333333333334","106.36721908833442","0.14666666666666667","103.48134514587426","5.523333333333333","40.60273435443925"
,"1.4333333333333333","106.33995209607349","0.16666666666666666","103.50146197514408","5.53","39.98493247373051"
,"1.4666666666666666","106.10601236635837","0.2","103.4570296249524","5.556666666666667","39.21193212635282"
,"1.4933333333333334","106.10594676065121","0.14","103.47956043901162","5.59","38.34380075679763"
,"1.4333333333333333","105.90659631338039","0.2","103.4749163643582","5.59","37.54042647302855"
,"1.4566666666666668","105.80429780447514","0.17333333333333334","103.54495976562598","5.566666666666666","36.46169407689996"
,"1.5433333333333332","105.7867387598766","0.19333333333333333","103.5660186690859","5.556666666666667","35.46002828516319"
,"1.5333333333333334","106.10800363890411","0.22","103.55563720634883","5.56","34.39674590813891"
,"1.46","106.6019983610762","0.10666666666666667","103.55939160301287","5.54","33.305071777593"
,"1.6233333333333333","106.53852765689759","0.14","103.5661007342325","5.556666666666667","32.027919380863906"
,"1.69","106.20078079138521","0.15333333333333332","103.6124661064702","5.5633333333333335","30.943385192636406"
,"1.6466666666666667","106.19929360126923","0.15333333333333332","103.66377662505573","5.53","29.916623031787168"
,"1.6666666666666667","106.48229847541623","0.17333333333333334","103.66604229434115","5.506666666666667","29.039059202917528"
,"1.6166666666666667","106.42113488751043","0.17333333333333334","103.59152395348555","5.516666666666667","28.197147600066714"
,"1.5833333333333333","106.48344503871539","0.18666666666666668","103.55173733407487","5.513333333333334","27.4708790296048"
,"1.6766666666666667","106.30386817168609","0.12","103.62205781964643","5.496666666666667","26.812611468494254"
,"1.7033333333333334","106.56314739274117","0.18","103.64589343678753","5.483333333333333","26.13316296877961"
,"1.6233333333333333","106.7847342849166","0.16","103.66276034250828","5.493333333333333","25.28198310522004"
,"1.58","106.88386717780811","0.18","103.65139972251707","5.51","24.521410305470024"
,"1.5666666666666667","106.74652827669124","0.17333333333333334","103.66909424168736","5.51","24.105410165677462"
,"1.6866666666666668","106.59213969972765","0.16666666666666666","103.63626754370394","5.523333333333333","24.039006313869923"
,"1.75","106.53377158471562","0.15333333333333332","103.65623351432758","5.55","23.968990428539367"
,"1.75","107.0297440748877","0.18666666666666668","103.64490654504603","5.556666666666667","23.95861322034933"
,"1.8633333333333333","106.91255892868779","0.2","103.63299872775356","5.55","23.837989101413868"
,"1.78","106.54380808084632","0.2","103.65059886160873","5.566666666666666","23.727354142868702"
,"1.6666666666666667","106.55933153054215","0.21333333333333335","103.73405070084222","5.55","23.547478196757517"
,"1.56","106.59853656136016","0.16","103.7882203310529","5.56","23.391461984739344"
,"1.54","106.64899879699253","0.2","103.79284599699575","5.573333333333333","23.053973734856925"
,"1.4733333333333334","106.47919541876094","0.22666666666666666","103.78201309972904","5.583333333333333","22.893557004100888"
,"1.46","106.16466125139905","0.20666666666666667","103.82583397960624","5.6066666666666665","22.507352870243235"
,"1.54","106.29173004488278","0.23333333333333334","103.94088470825785","5.61","22.11969966719893"
,"1.7233333333333334","105.83376493058195","0.23333333333333334","103.99061005118818","5.636666666666667","21.801219739550813"
,"1.6933333333333334","105.95870862199362","0.16","104.00269398791895","5.65","21.689219440074496"
,"1.6266666666666667","106.02444135760571","0.13333333333333333","103.99771506151284","5.673333333333333","21.592897055747905"
,"1.7466666666666666","105.72313767940432","0.15333333333333332","103.94097078107326","5.6866666666666665","21.457204761042462"
,"1.7866666666666666","105.86613425401795","0.18","103.95841715423018","5.703333333333333","21.20586574343662"
,"1.72","105.96757875285496","0.16","103.94362231174415","5.71","20.922920222136277"
,"1.6666666666666667","106.23093795780704","0.21333333333333335","103.94439786916611","5.753333333333333","20.854481780183477"
,"1.7033333333333334","106.54855493225409","0.15333333333333332","103.94350499023209","5.763333333333334","20.812636743207666"
,"1.74","106.85097366609033","0.15333333333333332","103.95890378482594","5.773333333333333","20.321712465746437"
,"1.73","106.95410117126377","0.15333333333333332","103.89921468227857","5.773333333333333","20.042906454193176"
,"1.9666666666666666","107.25307409114366","0.16666666666666666","104.00307831125134","5.78","19.927811160252464"
,"2.1533333333333333","107.45470960621296","0.21333333333333335","104.0013874146372","5.776666666666666","19.912164865366165"
,"2","107.29304725408818","0.20666666666666667","104.01228878333907","5.773333333333333","20.063100513612493"
,"1.74","106.9342938923501","0.14666666666666667","104.05453591122895","5.776666666666666","19.725650190142805"
,"1.7666666666666666","106.91613324269464","0.13333333333333333","104.036034030578","5.783333333333333","19.204880493514775"
,"1.9133333333333333","106.84000729534846","0.12","104.03126377857174","5.786666666666667","18.694289280541454"
,"1.81","106.9735182435238","0.18","103.96471856472775","5.793333333333333","18.308476924331107"
,"1.8366666666666667","107.20686357628635","0.19333333333333333","103.86577694774519","5.793333333333333","18.10054200232883"
